ID,Title,Author,Fandom,Url,Kudos,Average_Sentiment
2272,pretty red,halfthemoon,TOMORROW X TOGETHER | TXT (Korea Band),https://archiveofourown.org/works/24456601,"4,202",0.9371
2273,Lycanthropic,fenhongse,TOMORROW X TOGETHER | TXT (Korea Band),https://archiveofourown.org/works/32187544,"4,143",0.0
2274,Peaked Tide,themarmalade,TOMORROW X TOGETHER | TXT (Korea Band),https://archiveofourown.org/works/28424907,"3,668",-0.2144
2275,the spirit of 1998,yournabi,TWICE (Band),https://archiveofourown.org/works/22799797,"5,027",0.8176
2276,Choice and Timing,UnderneathAnotherTree (underneaththewalnuttree),TWICE (Band),https://archiveofourown.org/works/13494864,"4,692",0.1779
2277,Operation Snob Sabotage,UnderneathAnotherTree (underneaththewalnuttree),TWICE (Band),https://archiveofourown.org/works/15210593,"4,345",0.6369
2278,97-Liners Groupchat,Novii,TWICE (Band),https://archiveofourown.org/works/18841864,"4,271",-0.2782
2279,talking to the moon,brtozaki,TWICE (Band),https://archiveofourown.org/works/23524183,"3,742",0.4939
2280,Oh My God They Were Roommates,lildemonlili,TWICE (Band),https://archiveofourown.org/works/15495129,"3,627",-0.8173
2281,kiss her once (kiss her twice to keep the night on),heartsofglass,TWICE (Band),https://archiveofourown.org/works/6986566,"3,271",-0.6369
2282,catch me if you can (if you wanna see me again),forbiddenquill,TWICE (Band),https://archiveofourown.org/works/21355939,"3,181",-0.015
2283,"this night is sparkling, don't you let go",amperis,TWICE (Band),https://archiveofourown.org/works/36777400,"2,876",0.9287
2284,Queen B,Pirate_Pisces,TWICE (Band),https://archiveofourown.org/works/27491545,"2,874",0.4118
2285,The Breaking Point of a God,grey_cat_crozzing,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/43083675,"5,182",0.3277
2286,my ever after / is holding you,LovesickPrince,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/38476312,"3,524",0.93
2287,lost in the dark (he's got a heavy heart),definitelynotaroughdraft (definitelynotshouting),3rd Life | Last Life SMP Series,https://archiveofourown.org/works/45368656,"3,203",-0.8905
2288,Trust Life,Capritarius,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/41212521,"3,092",0.431
2289,i don't think i could stand to be where you don't see me,wizardlover,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/39733818,"3,025",0.7914
2290,believing in the country of me and you,remrose,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/40201992,"3,017",0.0387
2291,"Ouch, Fuck, Why does my stomach hurt????",Eye_Dunn0,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/39735696,"2,800",-0.9478
2292,"Greater the Love, Greater the Loss (and Gain)",SneakyToni,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/33962875,"2,787",-0.8517
2293,"When the tether snaps, the anchor sinks",EerieFeelingsAt3Am,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/40541181,"2,721",-0.9568
2294,Werewolf Games,Sixteenthdays,3rd Life | Last Life SMP Series,https://archiveofourown.org/works/38750292,"2,617",0.6597
2295,the game is already lost,altschmerzes,The Adventure Zone (Podcast),https://archiveofourown.org/works/9064081,"5,199",0.926
2296,The Worst Candlenights Ever,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/12792789,"4,638",-0.699
2297,Heartstrings,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/11724408,"4,462",0.4019
2298,"rough night, pumpkin?",partypetes (karturtle),The Adventure Zone (Podcast),https://archiveofourown.org/works/8559010,"3,798",0.91
2299,A Little Death,Princex_N,The Adventure Zone (Podcast),https://archiveofourown.org/works/8732653,"3,764",-0.4872
2300,Bury the Lead,marywhale,The Adventure Zone (Podcast),https://archiveofourown.org/works/12868647,"3,513",0.2975
2301,starting to sound like a friendship thing,Psilent (HereThereBeFic),The Adventure Zone (Podcast),https://archiveofourown.org/works/8212903,"3,512",-0.3499
2302,Hot Single Dads In Your Area,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/14416653,"3,413",0.6428
2303,Elderberry Reprise,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/12656475,"3,327",-0.9083
2304,Summer Chills,fanflock,The Adventure Zone (Podcast),https://archiveofourown.org/works/8357128,"3,294",0.3612
2305,I was born for this,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/16094690,"8,436",-0.0516
2306,Sailing the Stars,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/28949799,"7,179",-0.6597
2307,Desmond ex Machina,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/21491479,"6,909",0.7906
2308,Black Robe,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/14880483,"6,614",-0.34
2309,Earthly Scene,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/18908620,"6,504",0.6258
2310,Flowers For a Planet,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/23841208,"6,258",0.2263
2311,Study of Flight,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/13702866,"6,183",0.0
2312,Sith of Old,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/17054471,"6,126",-0.1742
2313,Impermanence,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/16362800,"5,784",-0.8221
2314,Gift of Living Well,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/17781176,"5,764",0.0
2315,the mist upon the hill,BucketofWater,Critical Role (Web Series),https://archiveofourown.org/works/14177475,"6,134",0.0294
2316,Stammtisch,chaya,Critical Role (Web Series),https://archiveofourown.org/works/15060152,"3,977",0.0
2317,Toy Soldier,suluismyspirit,Critical Role (Web Series),https://archiveofourown.org/works/23192356,"3,782",0.9169
2318,Careful Steps,chaya,Critical Role (Web Series),https://archiveofourown.org/works/18819271,"3,765",0.6461
2319,Tactile Stimulation,SnubbingApollo,Critical Role (Web Series),https://archiveofourown.org/works/14864465,"3,645",-0.6664
2320,Something New for Me and You,sockablock,Critical Role (Web Series),https://archiveofourown.org/works/14926323,"3,631",-0.5346
2321,5 times Molly flirted with Caleb (in infernal),Fuckdarcy,Critical Role (Web Series),https://archiveofourown.org/works/14398599,"3,513",0.743
2322,The Wonderful Life of Caleb de Rolo,HistoriaGloria,Critical Role (Web Series),https://archiveofourown.org/works/20236261,"3,426",0.431
2323,The Descriptivist's Approach,CrunchyWrites,Critical Role (Web Series),https://archiveofourown.org/works/14854460,"3,295",-0.8615
2324,A Civilized Discussion,CurrieBelle,Critical Role (Web Series),https://archiveofourown.org/works/8756041,"3,235",0.5106
2325,Extended Family is Still Family,ArcticVulpix,Disney Theatrical Animated Universe,https://archiveofourown.org/works/36291331,"11,091",-0.8225
2326,The Mouse in the Walls,UC_Glue,Disney Theatrical Animated Universe,https://archiveofourown.org/works/35353702,"10,974",0.0387
2327,The Door No One Knocks On,BeautyIsInTheBookshelves,Disney Theatrical Animated Universe,https://archiveofourown.org/works/35694589,"10,444",-0.6943
2328,The Two Seers,Toaverse,Disney Theatrical Animated Universe,https://archiveofourown.org/works/35220277,"8,608",0.9169
2329,The Golden Phoenix,emiartse,Disney Theatrical Animated Universe,https://archiveofourown.org/works/37632013,"7,963",0.9943
2330,A Mountain I'm Willing to Die On,Vee (Vera_DragonMuse),Disney Theatrical Animated Universe,https://archiveofourown.org/works/6189262,"7,899",0.2263
2331,Monsters Vs. Aliens,acoolusername,Disney Theatrical Animated Universe,https://archiveofourown.org/works/8141269,"7,848",-0.25
2332,Unmasked,isabeau,Disney Theatrical Animated Universe,https://archiveofourown.org/works/8914690,"7,732",-0.4215
2333,She's Mine Then,ArcticVulpix,Disney Theatrical Animated Universe,https://archiveofourown.org/works/37330912,"7,123",0.6369
2334,i blinked (and there you were),Della19,Doctor Who & Related Fandoms,https://archiveofourown.org/works/3589137,"10,364",-0.9184
2335,The Boy Who Waited,Lunik,Doctor Who & Related Fandoms,https://archiveofourown.org/works/344392,"6,126",-0.34
2336,Scratching the Itch,bendingsignpost,Doctor Who & Related Fandoms,https://archiveofourown.org/works/335149,"5,487",0.0
2337,Alien Taskforce,TheSovereigntyofReality,Doctor Who & Related Fandoms,https://archiveofourown.org/works/13671399,"5,428",-0.5859
2338,My Fandom Needs Me,orphan_account,Doctor Who & Related Fandoms,https://archiveofourown.org/works/12292116,"5,397",-0.7003
2339,Sexy Times For Every Fandom,redlipstickblackdress,Doctor Who & Related Fandoms,https://archiveofourown.org/works/2476625,"4,963",0.4939
2340,Connect-the-Dots,fingersfallingupwards,Doctor Who & Related Fandoms,https://archiveofourown.org/works/6218785,"4,882",0.0
2341,The Care and Feeding of Tiny Humans (and slightly larger Time Lords),Netgirl_y2k,Doctor Who & Related Fandoms,https://archiveofourown.org/works/97380,"4,305",0.0
2342,here is the deepest secret nobody knows,blackkat,Doctor Who & Related Fandoms,https://archiveofourown.org/works/578333,"4,258",-0.4588
2343,Past Tense,Try2CatchMe,Doctor Who & Related Fandoms,https://archiveofourown.org/works/609625,"4,240",0.8573
2344,tommyinnit's clinic for supervillains,bonesandthebees (bonesandcacti),Dream SMP,https://archiveofourown.org/works/33489424,"63,082",-0.5563
2345,Butterfly Reign,SilentTeyz,Dream SMP,https://archiveofourown.org/works/34743979,"35,605",0.4588
2346,Stay underneath my wing,sircantus,Dream SMP,https://archiveofourown.org/works/31896778,"34,000",-0.3612
2347,"I was a kid in a village, doing alright, then I became a prince overnight",sircantus,Dream SMP,https://archiveofourown.org/works/28045056,"33,899",0.7543
2348,Hush Now (You Were Lost but Now You're Found),CorpseArt,Dream SMP,https://archiveofourown.org/works/30646853,"31,267",-0.7269
2349,Change fate by being aggressively kind,sircantus,Dream SMP,https://archiveofourown.org/works/28237845,"31,185",0.749
2350,No Cause for Concern,hedgehoggeryyy,Dream SMP,https://archiveofourown.org/works/31319468,"24,876",0.4767
2351,This is Not an Act of Spite,ellis (ellabellachicketychella),Dream SMP,https://archiveofourown.org/works/32017435,"24,766",-0.9694
2352,bones in the ocean,bunflower,Dream SMP,https://archiveofourown.org/works/32342644,"23,767",-0.8622
2353,the world forgetting by the world forgot,bonesandthebees (bonesandcacti),Dream SMP,https://archiveofourown.org/works/36104923,"19,549",0.8639
2354,Perceived Impressions,Acinonyx1,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49842061,"9,533",-0.7463
2355,kindred,aevallare,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49859419,"7,535",-0.3178
2356,Ravenous,Acinonyx1,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49473958,"7,424",-0.4939
2357,Hellish Rebuke,bludaze,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49861429,"7,402",-0.34
2358,wanted to kiss your skin and your everything,FlowerCitti,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49484491,"6,789",0.8225
2359,A Little Further,again_please,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/32353603,"5,915",-0.2177
2360,Pretty Little Fool,sindumpling,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49507696,"5,508",0.9562
2361,"A Gift, A Curse",El_Emit,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/51147769,"5,186",0.6652
2362,i love a good place to hide (in plain sight),FlowerCitti,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/49537924,"5,085",-0.3692
2363,Dancing With My Demons,again_please,Dungeons & Dragons (Roleplaying Game),https://archiveofourown.org/works/36475495,"5,019",0.9332
2364,Perceived Impressions,Acinonyx1,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49842061,"9,533",-0.7463
2365,kindred,aevallare,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49859419,"7,535",-0.3178
2366,Ravenous,Acinonyx1,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49473958,"7,424",-0.4939
2367,Hellish Rebuke,bludaze,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49861429,"7,402",-0.34
2368,wanted to kiss your skin and your everything,FlowerCitti,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49484491,"6,789",0.8225
2369,A Little Further,again_please,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/32353603,"5,915",-0.2177
2370,Pretty Little Fool,sindumpling,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49507696,"5,508",0.9562
2371,"A Gift, A Curse",El_Emit,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/51147769,"5,186",0.6652
2372,i love a good place to hide (in plain sight),FlowerCitti,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/49537924,"5,085",-0.3692
2373,Dancing With My Demons,again_please,Forgotten Realms (Roleplaying Game),https://archiveofourown.org/works/36475495,"5,019",0.9332
2374,Permission to Touch,Nyou,Helluva Boss (Web Series),https://archiveofourown.org/works/53492056,"12,745",-0.6048
2375,Ace in the Hole,TaeFansick,Helluva Boss (Web Series),https://archiveofourown.org/works/53623816,"9,620",0.6369
2376,Call Your Bluff,RazzAppleMagic,Helluva Boss (Web Series),https://archiveofourown.org/works/53529529,"8,107",-0.9705
2377,Aren't We A Pair,pineapplesquad,Helluva Boss (Web Series),https://archiveofourown.org/works/34934083,"7,361",0.0683
2378,there ain't no hill or mountain we can't climb,Kiwi8_fruit6,Helluva Boss (Web Series),https://archiveofourown.org/works/34956403,"4,903",-0.8074
2379,First Man Down,MalaMari,Helluva Boss (Web Series),https://archiveofourown.org/works/53492344,"4,742",-0.8519
2380,The Mating Habits of Imps,AjWriter,Helluva Boss (Web Series),https://archiveofourown.org/works/42883665,"4,340",0.8519
2381,Divine Resurgence | Lucifer Morningstar x Reader,Flamma_Lupum,Helluva Boss (Web Series),https://archiveofourown.org/works/53706457,"4,100",-0.9798
2382,it's all about that journey to pleasure town,Coppercrow,Helluva Boss (Web Series),https://archiveofourown.org/works/53305399,"3,994",-0.1779
2383,Corner Store Coffee Shop (sometimes villains stop by),orphan_account,Hermitcraft SMP,https://archiveofourown.org/works/33714352,"14,504",-0.9274
2384,and the universe shifts (ATUS),aayaptre,Hermitcraft SMP,https://archiveofourown.org/works/18905302,"8,865",0.7906
2385,Let's Be Alone Together,Poker,Hermitcraft SMP,https://archiveofourown.org/works/35285455,"7,727",-0.4173
2386,give in to the great unknown,ceevee,Hermitcraft SMP,https://archiveofourown.org/works/28677615,"6,093",-0.5499
2387,Featherweight,DoctorSiren,Hermitcraft SMP,https://archiveofourown.org/works/25004149,"5,574",-0.2382
2388,Healing Is a Four Letter Word,Hypno_Cat,Hermitcraft SMP,https://archiveofourown.org/works/36445693,"5,194",-0.1004
2389,The Breaking Point of a God,grey_cat_crozzing,Hermitcraft SMP,https://archiveofourown.org/works/43083675,"5,182",0.3277
2390,Fly for Your Life,theteaandbiscuits,Hermitcraft SMP,https://archiveofourown.org/works/32851921,"4,999",-0.9838
2391,Watcher's Care,LinesOfRed,Hermitcraft SMP,https://archiveofourown.org/works/37211476,"4,922",0.3716
2392,The Cut-Tongue Sparrow,Aard_Rinn,Hermitcraft SMP,https://archiveofourown.org/works/39768357,"4,580",0.6597
2393,Unwanted Free Ugly Troll,orphan_account,Homestuck,https://archiveofourown.org/works/477092,"7,963",-0.9354
2394,Silence is Golden,wittyy_name,Homestuck,https://archiveofourown.org/works/407062,"6,870",0.9127
2395,Looks just like the sun,messageredacted,Homestuck,https://archiveofourown.org/works/412848,"6,164",-0.1027
2396,"Within, Without",reinkist,Homestuck,https://archiveofourown.org/works/4362911,"5,572",-0.6249
2397,Loophole,saccharineSylph,Homestuck,https://archiveofourown.org/works/527502,"5,213",0.9709
2398,M.C. Escher that's my favourite MC,Unda,Homestuck,https://archiveofourown.org/works/10556322,"4,961",-0.8179
2399,Don't Point That Finger at Me Unless You Intend To Use It,orphan_account,Homestuck,https://archiveofourown.org/works/332430,"4,508",0.1531
2400,Real Men Wear Tights,Bananaramses,Homestuck,https://archiveofourown.org/works/469179,"4,265",0.101
2401,The Finer Details of Gay Cluckbeast,clumsyoctopus,Homestuck,https://archiveofourown.org/works/244127,"4,096",0.919
2402,The Serendipity Gospels,urbanAnchorite (t_ZM),Homestuck,https://archiveofourown.org/works/335176,"4,064",0.0
2403,A Garden Across Our Collarbone,PittedPeaches,LEGO - All Media Types,https://archiveofourown.org/works/45178777,"6,512",-0.4019
2404,Sunbreak,LadyGreenFrisbee,LEGO - All Media Types,https://archiveofourown.org/works/40440174,"6,052",0.2732
2405,What a Wonderful Animosity,kyrilu,LEGO - All Media Types,https://archiveofourown.org/works/9815495,"5,235",-0.0258
